"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;4137;90123;0,0;0,0;0,0;0;0;0
204;4138;90143;0,0;0,0;0,0;0;0;0
204;4139;90164;0,0;0,0;0,0;0;0;0
204;4140;90189;0,0;0,0;0,0;0;0;0
204;4141;90209;0,0;0,0;0,0;0;0;0
204;4142;90229;0,0;0,0;0,0;0;0;0
204;4143;90249;0,0;0,0;0,0;0;0;0
204;4144;90269;0,0;0,0;0,0;0;0;0
204;4145;90289;0,0;0,0;0,0;0;0;0
204;4146;90310;0,0;0,0;0,0;0;0;0
204;4147;90331;0,0;0,0;0,0;0;0;0
204;4148;90352;0,0;0,0;0,0;0;0;0
204;4149;90373;0,0;0,0;0,0;0;0;0
204;4150;90394;0,0;0,0;0,0;0;0;0
204;4151;90421;0,0;0,0;0,0;0;0;0
204;4152;90442;0,0;0,0;0,0;0;0;0
204;4153;90463;0,0;0,0;0,0;0;0;0
204;4154;90484;0,0;0,0;0,0;0;0;0
204;4155;90505;0,0;0,0;0,0;0;0;0
204;4156;90532;0,0;0,0;0,0;0;0;0
204;4157;90553;0,0;0,0;0,0;0;0;0
204;4158;90574;0,0;0,0;0,0;0;0;0
204;4159;90595;0,0;0,0;0,0;0;0;0
204;4160;90616;0,0;0,0;0,0;0;0;0
204;4161;90637;0,0;0,0;0,0;0;0;0
204;4162;90658;0,0;0,0;0,0;0;0;0
204;4163;90679;0,0;0,0;0,0;0;0;0
204;4164;90700;0,0;0,0;0,0;0;0;0
204;4165;90721;0,0;0,0;0,0;0;0;0
204;4166;90742;0,0;0,0;0,0;0;0;0
204;4167;90769;0,0;0,0;0,0;0;0;0
204;4168;90790;0,0;0,0;0,0;0;0;0
204;4169;90811;0,0;0,0;0,0;0;0;0
204;4170;90832;0,0;0,0;0,0;0;0;0
204;4171;90853;0,0;0,0;0,0;0;0;0
204;4172;90880;0,0;0,0;0,0;0;0;0
204;4173;90901;0,0;0,0;0,0;0;0;0
204;4174;90922;0,0;0,0;0,0;0;0;0
204;4175;90943;0,0;0,0;0,0;0;0;0
204;4176;90964;0,0;0,0;0,0;0;0;0
204;4177;90985;0,0;0,0;0,0;0;0;0
204;4178;91005;0,0;0,0;0,0;0;0;0
204;4179;91025;0,0;0,0;0,0;0;0;0
204;4180;91045;0,0;0,0;0,0;0;0;0
