"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;2690;59884;0,0;0,0;0,0;0;60312;63086
204;2691;59910;0,0;0,0;0,0;0;32312;35911
204;2692;59929;0,0;0,0;0,0;0;54848;39047
204;2693;59949;0,0;0,0;0,0;0;45848;48745
204;2694;59968;0,0;0,0;0,0;0;32384;51314
204;2695;59993;0,0;0,0;0,0;0;16384;38938
204;2696;60020;0,0;0,0;0,0;0;15384;65429
204;2697;60040;0,0;0,0;0,0;0;60920;27174
204;2698;60060;0,0;0,0;0,0;0;35456;44869
204;2699;60080;0,0;0,0;0,0;0;52992;9357
204;2700;60107;0,0;0,0;0,0;0;34456;18969
204;2701;60134;0,0;0,0;0,0;0;50456;30875
204;2702;60154;0,0;0,0;0,0;0;16920;43222
204;2703;60174;0,0;0,0;0,0;0;60920;53246
204;2704;60195;0,0;0,0;0,0;0;39384;62923
204;2705;60215;0,0;0,0;0,0;0;5848;58241
204;2706;60242;0,0;0,0;0,0;0;37848;11858
204;2707;60262;0,0;0,0;0,0;0;45848;46730
204;2708;60283;0,0;0,0;0,0;0;37848;18866
204;2709;60303;0,0;0,0;0,0;0;13848;17511
204;2710;60323;0,0;0,0;0,0;0;47384;10703
204;2711;60356;0,0;0,0;0,0;0;51456;40712
204;2712;60376;0,0;0,0;0,0;0;16920;9570
204;2713;60396;0,0;0,0;0,0;0;42456;41425
204;2714;60416;0,0;0,0;0,0;0;51992;63298
204;2715;60436;0,0;0,0;0,0;0;61528;6582
204;2716;60469;0,0;0,0;0,0;0;55064;16118
204;2717;60489;0,0;0,0;0,0;0;25600;53402
204;2718;60509;0,0;0,0;0,0;0;24600;20924
204;2719;60530;0,0;0,0;0,0;0;58136;36251
204;2720;60550;0,0;0,0;0,0;0;58136;13085
204;2721;60577;0,0;0,0;0,0;0;600;15832
204;2722;60597;0,0;0,0;0,0;0;63136;21064
204;2723;60618;0,0;0,0;0,0;0;64600;29122
204;2724;60638;0,0;0,0;0,0;0;48600;42148
204;2725;60658;0,0;0,0;0,0;0;5528;38427
204;2726;60685;0,0;0,0;0,0;0;49528;49752
204;2727;60711;0,0;0,0;0,0;0;19992;28258
204;2728;60730;0,0;0,0;0,0;0;4992;35906
204;2729;60749;0,0;0,0;0,0;0;20992;26317
204;2730;60768;0,0;0,0;0,0;0;16920;23498
204;2731;60795;0,0;0,0;0,0;0;16384;52126
204;2732;60861;0,0;0,0;0,0;0;6776;26259
204;2733;60900;0,0;0,0;0,0;0;41240;41697
204;2734;60919;0,0;0,0;0,0;0;65240;54661
204;2735;60938;0,0;0,0;0,0;0;7704;17581
204;2736;60957;0,0;0,0;0,0;0;10240;32567
204;2737;60977;0,0;0,0;0,0;0;26240;57601
204;2738;61004;0,0;0,0;0,0;0;7704;16126
204;2739;61024;0,0;0,0;0,0;0;34240;43445
204;2740;61044;0,0;0,0;0,0;0;42776;27268
204;2741;61064;0,0;0,0;0,0;0;9240;33768
204;2742;61084;0,0;0,0;0,0;0;58776;11406
204;2743;61117;0,0;0,0;0,0;0;34776;59394
204;2744;61138;0,0;0,0;0,0;0;10776;49785
204;2745;61158;0,0;0,0;0,0;0;10776;32115
204;2746;61178;0,0;0,0;0,0;0;10776;45181
204;2747;61198;0,0;0,0;0,0;0;13312;13882
204;2748;61231;0,0;0,0;0,0;0;26776;8605
204;2749;61251;0,0;0,0;0,0;0;26776;40067
204;2750;61271;0,0;0,0;0,0;0;26776;12442
204;2751;61291;0,0;0,0;0,0;0;26776;9955
204;2752;61311;0,0;0,0;0,0;0;29312;31699
204;2753;61338;0,0;0,0;0,0;0;10776;25798
204;2754;61358;0,0;0,0;0,0;0;29312;24200
204;2755;61378;0,0;0,0;0,0;0;30848;25332
204;2756;61398;0,0;0,0;0,0;0;28312;28583
204;2757;61418;0,0;0,0;0,0;0;14848;58952
204;2758;61445;0,0;0,0;0,0;0;61848;12363
204;2759;61472;0,0;0,0;0,0;0;32384;52598
204;2760;61492;0,0;0,0;0,0;0;45848;1159
204;2761;61512;0,0;0,0;0,0;0;23848;9104
204;2762;61532;0,0;0,0;0,0;0;37848;42657
204;2763;61560;0,0;0,0;0,0;0;37848;39835
204;2764;61586;0,0;0,0;0,0;0;37848;26312
204;2765;61606;0,0;0,0;0,0;0;29848;24686
204;2766;61626;0,0;0,0;0,0;0;13848;11621
204;2767;61646;0,0;0,0;0,0;0;13848;55356
204;2768;61673;0,0;0,0;0,0;0;63384;54342
204;2769;61693;0,0;0,0;0,0;0;39384;5165
204;2770;61712;0,0;0,0;0,0;0;15384;14653
204;2771;61732;0,0;0,0;0,0;0;16384;24853
204;2772;61751;0,0;0,0;0,0;0;63384;39386
204;2773;61777;0,0;0,0;0,0;0;8312;38009
204;2774;61796;0,0;0,0;0,0;0;26776;44905
204;2775;61821;0,0;0,0;0,0;0;10240;57035
204;2776;61840;0,0;0,0;0,0;0;52704;44231
204;2777;61859;0,0;0,0;0,0;0;7168;57905
204;2778;61886;0,0;0,0;0,0;0;3096;57038
204;2779;61905;0,0;0,0;0,0;0;59096;7805
204;2780;61930;0,0;0,0;0,0;0;49560;35412
204;2781;61950;0,0;0,0;0,0;0;2560;26692
204;2782;61970;0,0;0,0;0,0;0;25560;15509
204;2783;61997;0,0;0,0;0,0;0;64024;55547
204;2784;62017;0,0;0,0;0,0;0;64024;62223
204;2785;62037;0,0;0,0;0,0;0;22488;53088
204;2786;62057;0,0;0,0;0,0;0;30488;4295
204;2787;62077;0,0;0,0;0,0;0;38488;50188
204;2788;62104;0,0;0,0;0,0;0;1024;35195
204;2789;62124;0,0;0,0;0,0;0;1024;273
204;2790;62144;0,0;0,0;0,0;0;64024;52255
204;2791;62173;0,0;0,0;0,0;0;32024;24512
