"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;5562;217;806784;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;58830

170;5563;217;806922;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;29332

170;5564;217;807060;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;27584

170;5565;217;807250;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;62093

170;5566;217;807396;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1281;0;10136

170;5567;217;807534;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;14576

170;5568;217;807672;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1285;0;53692

170;5569;217;807812;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;44318

170;5570;217;807950;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1262;0;14158

170;5571;217;808088;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;8902

170;5572;217;808228;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;31820

170;5573;217;808366;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;36272

170;5574;217;808554;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;39545

170;5575;217;808700;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;33618

170;5576;217;808838;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;9159

170;5577;217;808978;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;39990

170;5578;217;809116;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;59390

170;5579;217;809254;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;24177

170;5580;217;809394;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;5819

170;5581;217;809532;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;52068

